sample_index,repo_id,class_key,focal_class,arm,generator,fail_stage,failure_owner,failure_owner_note,failure_artifact,failure_detail
202,95247959,95247959:http-clients/netty-nio-client/src/main/java/software/amazon/awssdk/http/nio/netty/internal/proxytunnelinithandler.java,ProxyTunnelInitHandler,gpt,gpt-4o-mini-2024-07-18,maven_verify_failed,agonetest_harness,AgoneTest/RBL4 runner chưa đo/trích xuất được metric rõ ràng; không quy trực tiếp cho năng lực sinh test.,output\95247959\TestClasses_95247959_gpt-4o-mini-2024-07-18_rbl4-zero-shot.mavenfailed,"The following general errors were encountered during the Maven build: - Some problems were encountered while processing the POMs: - Non-resolvable import POM: The following artifacts could not be resolved: software.amazon.awssdk:bom-internal:pom:2.49.2-SNAPSHOT (absent): Could not find artifact software.amazon.awssdk:bom-internal:pom:2.49.2-SNAPSHOT @ software.amazon.awssdk:http-clients:2.49.2-SNAPSHOT, D:\A_ThucNghiem\scripts_v2\workspaces\20260724_022225_resume240\202_95247959_8592520d\compiledrepos\95247959\http-clients\pom.xml, line 42, column 25 - 'dependencies.dependency.version' for io.netty:netty-codec-http:jar is missing. @ line 39, column 21 - 'dependencies.dependency.version' for io.netty:netty-codec-http2:jar is missing. @ line 43, column 21 - 'dependencies.dependency.version' for io.netty:netty-codec:jar is missing. @ line 47, column 21 - 'dependencies.dependency.version' for io.netty:netty-transport:jar is missing. @ line 51, column 21 - 'dependencies.dependency.version' for io.netty:netty-common:jar is missing. @ line 55, column 21 - 'dependencies.dependency.version' for io.netty:netty-buffer:jar is missing. @ line 59, column 21 - 'dependencies.dependency.version' fo"
202,95247959,95247959:http-clients/netty-nio-client/src/main/java/software/amazon/awssdk/http/nio/netty/internal/proxytunnelinithandler.java,ProxyTunnelInitHandler,evosuite,evosuite,agone_runtime_failed,agonetest_harness,AgoneTest/RBL4 runner chưa đo/trích xuất được metric rõ ràng; không quy trực tiếp cho năng lực sinh test.,output\95247959\TestClasses_95247959_evosuite.failed,"s.dependency.version' for org.mockito:mockito-core:jar is missing. @ line 123, column 21 - 'dependencies.dependency.version' for org.assertj:assertj-core:jar is missing. @ line 128, column 21 - 'dependencies.dependency.version' for org.reactivestreams:reactive-streams-tck:jar is missing. @ line 133, column 21 - 'dependencies.dependency.version' for org.apache.logging.log4j:log4j-api:jar is missing. @ line 138, column 21 - 'dependencies.dependency.version' for org.apache.logging.log4j:log4j-core:jar is missing. @ line 143, column 21 - 'dependencies.dependency.version' for org.apache.logging.log4j:log4j-slf4j-impl:jar is missing. @ line 148, column 21 - 'dependencies.dependency.version' for io.netty:netty-tcnative-boringssl-static:jar is missing. @ line 153, column 21 - 'dependencies.dependency.version' for io.reactivex.rxjava2:rxjava:jar is missing. @ line 158, column 21 - @ - The build could not read 1 project -> [Help 1] - - The project software.amazon.awssdk:netty-nio-client:2.49.2-SNAPSHOT (D:\A_ThucNghiem\scripts_v2\workspaces\20260724_022225_resume240\202_95247959_8592520d\compiledrepos\95247959\http-clients\netty-nio-client\pom.xml) has 26 errors - Non-resolvable import POM: "
203,95247959,95247959:http-clients/netty-nio-client/src/main/java/software/amazon/awssdk/http/nio/netty/internal/utils/channelutils.java,ChannelUtils,gpt,gpt-4o-mini-2024-07-18,maven_verify_failed,agonetest_harness,AgoneTest/RBL4 runner chưa đo/trích xuất được metric rõ ràng; không quy trực tiếp cho năng lực sinh test.,output\95247959\TestClasses_95247959_gpt-4o-mini-2024-07-18_rbl4-zero-shot.mavenfailed,"The following general errors were encountered during the Maven build: - Some problems were encountered while processing the POMs: - Non-resolvable import POM: The following artifacts could not be resolved: software.amazon.awssdk:bom-internal:pom:2.49.2-SNAPSHOT (absent): Could not find artifact software.amazon.awssdk:bom-internal:pom:2.49.2-SNAPSHOT @ software.amazon.awssdk:http-clients:2.49.2-SNAPSHOT, D:\A_ThucNghiem\scripts_v2\workspaces\20260724_022225_resume240\203_95247959_6d41ba87\compiledrepos\95247959\http-clients\pom.xml, line 42, column 25 - 'dependencies.dependency.version' for io.netty:netty-codec-http:jar is missing. @ line 39, column 21 - 'dependencies.dependency.version' for io.netty:netty-codec-http2:jar is missing. @ line 43, column 21 - 'dependencies.dependency.version' for io.netty:netty-codec:jar is missing. @ line 47, column 21 - 'dependencies.dependency.version' for io.netty:netty-transport:jar is missing. @ line 51, column 21 - 'dependencies.dependency.version' for io.netty:netty-common:jar is missing. @ line 55, column 21 - 'dependencies.dependency.version' for io.netty:netty-buffer:jar is missing. @ line 59, column 21 - 'dependencies.dependency.version' fo"
203,95247959,95247959:http-clients/netty-nio-client/src/main/java/software/amazon/awssdk/http/nio/netty/internal/utils/channelutils.java,ChannelUtils,evosuite,evosuite,agone_runtime_failed,agonetest_harness,AgoneTest/RBL4 runner chưa đo/trích xuất được metric rõ ràng; không quy trực tiếp cho năng lực sinh test.,output\95247959\TestClasses_95247959_evosuite.failed,"s.dependency.version' for org.mockito:mockito-core:jar is missing. @ line 123, column 21 - 'dependencies.dependency.version' for org.assertj:assertj-core:jar is missing. @ line 128, column 21 - 'dependencies.dependency.version' for org.reactivestreams:reactive-streams-tck:jar is missing. @ line 133, column 21 - 'dependencies.dependency.version' for org.apache.logging.log4j:log4j-api:jar is missing. @ line 138, column 21 - 'dependencies.dependency.version' for org.apache.logging.log4j:log4j-core:jar is missing. @ line 143, column 21 - 'dependencies.dependency.version' for org.apache.logging.log4j:log4j-slf4j-impl:jar is missing. @ line 148, column 21 - 'dependencies.dependency.version' for io.netty:netty-tcnative-boringssl-static:jar is missing. @ line 153, column 21 - 'dependencies.dependency.version' for io.reactivex.rxjava2:rxjava:jar is missing. @ line 158, column 21 - @ - The build could not read 1 project -> [Help 1] - - The project software.amazon.awssdk:netty-nio-client:2.49.2-SNAPSHOT (D:\A_ThucNghiem\scripts_v2\workspaces\20260724_022225_resume240\203_95247959_6d41ba87\compiledrepos\95247959\http-clients\netty-nio-client\pom.xml) has 26 errors - Non-resolvable import POM: "
200,95247959,95247959:http-clients/netty-nio-client/src/main/java/software/amazon/awssdk/http/nio/netty/internal/http2/http2settingsframehandler.java,Http2SettingsFrameHandler,gpt,gpt-4o-mini-2024-07-18,maven_verify_failed,agonetest_harness,AgoneTest/RBL4 runner chưa đo/trích xuất được metric rõ ràng; không quy trực tiếp cho năng lực sinh test.,output\95247959\TestClasses_95247959_gpt-4o-mini-2024-07-18_rbl4-zero-shot.mavenfailed,"The following general errors were encountered during the Maven build: - Some problems were encountered while processing the POMs: - Non-resolvable import POM: The following artifacts could not be resolved: software.amazon.awssdk:bom-internal:pom:2.49.2-SNAPSHOT (absent): Could not find artifact software.amazon.awssdk:bom-internal:pom:2.49.2-SNAPSHOT @ software.amazon.awssdk:http-clients:2.49.2-SNAPSHOT, D:\A_ThucNghiem\scripts_v2\workspaces\20260724_022225_resume240\200_95247959_27231889\compiledrepos\95247959\http-clients\pom.xml, line 42, column 25 - 'dependencies.dependency.version' for io.netty:netty-codec-http:jar is missing. @ line 39, column 21 - 'dependencies.dependency.version' for io.netty:netty-codec-http2:jar is missing. @ line 43, column 21 - 'dependencies.dependency.version' for io.netty:netty-codec:jar is missing. @ line 47, column 21 - 'dependencies.dependency.version' for io.netty:netty-transport:jar is missing. @ line 51, column 21 - 'dependencies.dependency.version' for io.netty:netty-common:jar is missing. @ line 55, column 21 - 'dependencies.dependency.version' for io.netty:netty-buffer:jar is missing. @ line 59, column 21 - 'dependencies.dependency.version' fo"
200,95247959,95247959:http-clients/netty-nio-client/src/main/java/software/amazon/awssdk/http/nio/netty/internal/http2/http2settingsframehandler.java,Http2SettingsFrameHandler,evosuite,evosuite,agone_runtime_failed,agonetest_harness,AgoneTest/RBL4 runner chưa đo/trích xuất được metric rõ ràng; không quy trực tiếp cho năng lực sinh test.,output\95247959\TestClasses_95247959_evosuite.failed,"s.dependency.version' for org.mockito:mockito-core:jar is missing. @ line 123, column 21 - 'dependencies.dependency.version' for org.assertj:assertj-core:jar is missing. @ line 128, column 21 - 'dependencies.dependency.version' for org.reactivestreams:reactive-streams-tck:jar is missing. @ line 133, column 21 - 'dependencies.dependency.version' for org.apache.logging.log4j:log4j-api:jar is missing. @ line 138, column 21 - 'dependencies.dependency.version' for org.apache.logging.log4j:log4j-core:jar is missing. @ line 143, column 21 - 'dependencies.dependency.version' for org.apache.logging.log4j:log4j-slf4j-impl:jar is missing. @ line 148, column 21 - 'dependencies.dependency.version' for io.netty:netty-tcnative-boringssl-static:jar is missing. @ line 153, column 21 - 'dependencies.dependency.version' for io.reactivex.rxjava2:rxjava:jar is missing. @ line 158, column 21 - @ - The build could not read 1 project -> [Help 1] - - The project software.amazon.awssdk:netty-nio-client:2.49.2-SNAPSHOT (D:\A_ThucNghiem\scripts_v2\workspaces\20260724_022225_resume240\200_95247959_27231889\compiledrepos\95247959\http-clients\netty-nio-client\pom.xml) has 26 errors - Non-resolvable import POM: "
201,95247959,95247959:http-clients/netty-nio-client/src/main/java/software/amazon/awssdk/http/nio/netty/internal/sharedsdkeventloopgroup.java,SharedSdkEventLoopGroup,gpt,gpt-4o-mini-2024-07-18,maven_verify_failed,agonetest_harness,AgoneTest/RBL4 runner chưa đo/trích xuất được metric rõ ràng; không quy trực tiếp cho năng lực sinh test.,output\95247959\TestClasses_95247959_gpt-4o-mini-2024-07-18_rbl4-zero-shot.mavenfailed,"The following general errors were encountered during the Maven build: - Some problems were encountered while processing the POMs: - Non-resolvable import POM: The following artifacts could not be resolved: software.amazon.awssdk:bom-internal:pom:2.49.2-SNAPSHOT (absent): Could not find artifact software.amazon.awssdk:bom-internal:pom:2.49.2-SNAPSHOT @ software.amazon.awssdk:http-clients:2.49.2-SNAPSHOT, D:\A_ThucNghiem\scripts_v2\workspaces\20260724_022225_resume240\201_95247959_9e42aa37\compiledrepos\95247959\http-clients\pom.xml, line 42, column 25 - 'dependencies.dependency.version' for io.netty:netty-codec-http:jar is missing. @ line 39, column 21 - 'dependencies.dependency.version' for io.netty:netty-codec-http2:jar is missing. @ line 43, column 21 - 'dependencies.dependency.version' for io.netty:netty-codec:jar is missing. @ line 47, column 21 - 'dependencies.dependency.version' for io.netty:netty-transport:jar is missing. @ line 51, column 21 - 'dependencies.dependency.version' for io.netty:netty-common:jar is missing. @ line 55, column 21 - 'dependencies.dependency.version' for io.netty:netty-buffer:jar is missing. @ line 59, column 21 - 'dependencies.dependency.version' fo"
201,95247959,95247959:http-clients/netty-nio-client/src/main/java/software/amazon/awssdk/http/nio/netty/internal/sharedsdkeventloopgroup.java,SharedSdkEventLoopGroup,evosuite,evosuite,agone_runtime_failed,agonetest_harness,AgoneTest/RBL4 runner chưa đo/trích xuất được metric rõ ràng; không quy trực tiếp cho năng lực sinh test.,output\95247959\TestClasses_95247959_evosuite.failed,"s.dependency.version' for org.mockito:mockito-core:jar is missing. @ line 123, column 21 - 'dependencies.dependency.version' for org.assertj:assertj-core:jar is missing. @ line 128, column 21 - 'dependencies.dependency.version' for org.reactivestreams:reactive-streams-tck:jar is missing. @ line 133, column 21 - 'dependencies.dependency.version' for org.apache.logging.log4j:log4j-api:jar is missing. @ line 138, column 21 - 'dependencies.dependency.version' for org.apache.logging.log4j:log4j-core:jar is missing. @ line 143, column 21 - 'dependencies.dependency.version' for org.apache.logging.log4j:log4j-slf4j-impl:jar is missing. @ line 148, column 21 - 'dependencies.dependency.version' for io.netty:netty-tcnative-boringssl-static:jar is missing. @ line 153, column 21 - 'dependencies.dependency.version' for io.reactivex.rxjava2:rxjava:jar is missing. @ line 158, column 21 - @ - The build could not read 1 project -> [Help 1] - - The project software.amazon.awssdk:netty-nio-client:2.49.2-SNAPSHOT (D:\A_ThucNghiem\scripts_v2\workspaces\20260724_022225_resume240\201_95247959_9e42aa37\compiledrepos\95247959\http-clients\netty-nio-client\pom.xml) has 26 errors - Non-resolvable import POM: "
204,95247959,95247959:http-clients/netty-nio-client/src/main/java/software/amazon/awssdk/http/nio/netty/internal/http1tunnelconnectionpool.java,Http1TunnelConnectionPool,gpt,gpt-4o-mini-2024-07-18,maven_verify_failed,agonetest_harness,AgoneTest/RBL4 runner chưa đo/trích xuất được metric rõ ràng; không quy trực tiếp cho năng lực sinh test.,output\95247959\TestClasses_95247959_gpt-4o-mini-2024-07-18_rbl4-zero-shot.mavenfailed,"The following general errors were encountered during the Maven build: - Some problems were encountered while processing the POMs: - Non-resolvable import POM: The following artifacts could not be resolved: software.amazon.awssdk:bom-internal:pom:2.49.2-SNAPSHOT (absent): Could not find artifact software.amazon.awssdk:bom-internal:pom:2.49.2-SNAPSHOT @ software.amazon.awssdk:http-clients:2.49.2-SNAPSHOT, D:\A_ThucNghiem\scripts_v2\workspaces\20260724_022225_resume240\204_95247959_f157e96c\compiledrepos\95247959\http-clients\pom.xml, line 42, column 25 - 'dependencies.dependency.version' for io.netty:netty-codec-http:jar is missing. @ line 39, column 21 - 'dependencies.dependency.version' for io.netty:netty-codec-http2:jar is missing. @ line 43, column 21 - 'dependencies.dependency.version' for io.netty:netty-codec:jar is missing. @ line 47, column 21 - 'dependencies.dependency.version' for io.netty:netty-transport:jar is missing. @ line 51, column 21 - 'dependencies.dependency.version' for io.netty:netty-common:jar is missing. @ line 55, column 21 - 'dependencies.dependency.version' for io.netty:netty-buffer:jar is missing. @ line 59, column 21 - 'dependencies.dependency.version' fo"
204,95247959,95247959:http-clients/netty-nio-client/src/main/java/software/amazon/awssdk/http/nio/netty/internal/http1tunnelconnectionpool.java,Http1TunnelConnectionPool,evosuite,evosuite,agone_runtime_failed,agonetest_harness,AgoneTest/RBL4 runner chưa đo/trích xuất được metric rõ ràng; không quy trực tiếp cho năng lực sinh test.,output\95247959\TestClasses_95247959_evosuite.failed,"s.dependency.version' for org.mockito:mockito-core:jar is missing. @ line 123, column 21 - 'dependencies.dependency.version' for org.assertj:assertj-core:jar is missing. @ line 128, column 21 - 'dependencies.dependency.version' for org.reactivestreams:reactive-streams-tck:jar is missing. @ line 133, column 21 - 'dependencies.dependency.version' for org.apache.logging.log4j:log4j-api:jar is missing. @ line 138, column 21 - 'dependencies.dependency.version' for org.apache.logging.log4j:log4j-core:jar is missing. @ line 143, column 21 - 'dependencies.dependency.version' for org.apache.logging.log4j:log4j-slf4j-impl:jar is missing. @ line 148, column 21 - 'dependencies.dependency.version' for io.netty:netty-tcnative-boringssl-static:jar is missing. @ line 153, column 21 - 'dependencies.dependency.version' for io.reactivex.rxjava2:rxjava:jar is missing. @ line 158, column 21 - @ - The build could not read 1 project -> [Help 1] - - The project software.amazon.awssdk:netty-nio-client:2.49.2-SNAPSHOT (D:\A_ThucNghiem\scripts_v2\workspaces\20260724_022225_resume240\204_95247959_f157e96c\compiledrepos\95247959\http-clients\netty-nio-client\pom.xml) has 26 errors - Non-resolvable import POM: "
